"","X","id","data","n","model","acquisition","logloss","par1","par2","tau","beta","predloss"
"2624",1,26,"discrete",30,"GP","ProbOfImp",31.5100822698491,48378773521522.8,9.21319363903632,2.97760004817071,NA,0.843439236466731
"2625",1,26,"discrete",30,"MEB","ExpectedImp",38.0716681213201,34222787604426700,NA,10.0311520075677,NA,0.117166869010495
"2626",1,26,"discrete",30,"KAL","ExpectedImp",38.0741671424737,34308418026136376,0.524084680282121,9.24738663776419,NA,0.114711898091504
"2627",1,26,"discrete",30,"LIN","ExpectedImp",35.3458388786506,NA,NA,7.46953936598199,NA,0
"2628",1,26,"discrete",30,"GP","ExpectedImp",31.4997352039436,47880776013023,8.63642817857014,3.36898645079853,NA,0.854544141459097
"2629",1,26,"discrete",50,"MEB","UCB",66.8334642712621,1.06024135376251e+29,NA,0.667360599024653,0.0067493190480791,0.0712212057530137
"2630",1,26,"discrete",50,"KAL","UCB",66.835205709751,1.0620893074452e+29,0.0226726719257511,0.555406399775238,0.00684468528686263,0.074711983455765
"2631",1,26,"discrete",50,"GP","UCB",53.7345754028154,2.17084884516721e+23,1.51638277345576,1.70194417929886,0.00750287715758399,0.443144756488866
"2632",1,26,"discrete",50,"MEB","Thompon",65.2592241319063,2.19644803941842e+28,NA,0.877942144878776,NA,0
"2633",1,26,"discrete",50,"KAL","Thompon",65.2539920126776,2.18498597299355e+28,0.0235777092228539,0.830556503943844,NA,0
"2634",1,26,"discrete",50,"LIN","Thompon",52.2975534858612,NA,NA,2.49146458915074,NA,0
"2635",1,26,"discrete",50,"GP","Thompon",50.0442346869417,5.41919745831647e+21,6.43570784580803,2.26173575324537,NA,0
"2636",1,26,"discrete",50,"MEB","ProbOfImp",66.4038937447718,6.8999291327773e+28,NA,0.917766626977684,NA,0
"2637",1,26,"discrete",50,"KAL","ProbOfImp",66.3942447112904,6.83367165991122e+28,87.4552217322309,0.908332065906183,NA,0
"2638",1,26,"discrete",50,"GP","ProbOfImp",51.837024509995,3.25487041603462e+22,0.229870624284328,147.359404478632,NA,0
"2639",1,26,"discrete",50,"MEB","ExpectedImp",66.4607072945564,7.30328824111365e+28,NA,6.67569197467441,NA,0
"2640",1,26,"discrete",50,"KAL","ExpectedImp",66.4173781724082,6.99360086334608e+28,18.4153986292518,2.8241837113566,NA,0
"2641",1,26,"discrete",50,"LIN","ExpectedImp",65.9024688755022,NA,NA,1.27019130019265,NA,0
"2642",1,26,"discrete",50,"GP","ExpectedImp",52.507094148393,6.36123221144512e+22,9.91461363356317,3.07270078704741,NA,0
"2643",1,26,"discrete",70,"MEB","UCB",95.4252545234857,2.77115918424871e+41,NA,0.208546926001434,0.00673805532627997,0
"2644",1,26,"discrete",70,"KAL","UCB",95.4252831095818,2.77123840200358e+41,0.0152195312776532,0.205636776571051,0.00674700239149815,0
"2645",1,26,"discrete",70,"GP","UCB",81.2039475673156,1.84682751913789e+35,2.08516663576303,1.29456858079148,0.00675964572630128,0
"2646",1,26,"discrete",70,"MEB","Thompon",92.291640207761,1.20711895074267e+40,NA,3.76266138149792,NA,0.106390130976574
"2647",1,26,"discrete",70,"KAL","Thompon",94.7266265398283,1.3780062760891e+41,0.258723935876247,0.480387136132269,NA,0
"2648",1,26,"discrete",70,"LIN","Thompon",80.5865664007298,NA,NA,1.97930887308182,NA,0
"2649",1,26,"discrete",70,"GP","Thompon",76.9528883543114,2.63156910329784e+33,6.53623868180631,1.82944806560533,NA,0
"2650",1,26,"discrete",70,"MEB","ProbOfImp",95.5203606008699,3.04765300583586e+41,NA,140.851362464133,NA,0
"2651",1,26,"discrete",70,"KAL","ProbOfImp",95.520359427049,3.04764942843919e+41,54.3889296264197,131.492447995218,NA,0
"2652",1,26,"discrete",70,"GP","ProbOfImp",76.4232416750299,1.54950202671748e+33,0.0611172648479805,144.18986034464,NA,0
"2653",1,26,"discrete",70,"MEB","ExpectedImp",95.4853667616385,2.9428483794607e+41,NA,3.41167715335286,NA,0
"2654",1,26,"discrete",70,"KAL","ExpectedImp",95.4841681312567,2.93932310515666e+41,63.3928932056871,1.51567071751521,NA,0
"2655",1,26,"discrete",70,"GP","ExpectedImp",81.2433357949725,1.92102239206435e+35,9.04557916130368,2.20155317869757,NA,0
"2656",1,26,"discrete",90,"MEB","UCB",123.0365240146,2.71696129789083e+53,NA,0.19303649047878,0.00676938009782219,0
"2657",1,26,"discrete",90,"KAL","UCB",123.036451396843,2.71676400541923e+53,0.0183729377160505,0.184764708940474,0.00674442216451258,0
"2658",1,26,"discrete",90,"GP","UCB",101.405567132889,1.0961708277891e+44,2.12728134432257,1.38659625873932,0.00679110286464653,0.389712441641234
"2659",1,26,"discrete",90,"MEB","Thompon",121.114693667302,3.97597035035153e+52,NA,3.08879332513842,NA,0
"2660",1,26,"discrete",90,"KAL","Thompon",122.626427370205,1.80293779270464e+53,0.00832425946413033,0.38914686925362,NA,0
"2661",1,26,"discrete",90,"GP","Thompon",101.058475396967,7.74708309921099e+43,6.15796112861724,1.69267599822685,NA,0
"2662",1,26,"discrete",90,"MEB","ProbOfImp",123.209571611664,3.23025694297499e+53,NA,148.067153157785,NA,0
"2663",1,26,"discrete",90,"KAL","ProbOfImp",123.209560298193,3.23022039776427e+53,54.359013000702,96.5813706950515,NA,0
"2664",1,26,"discrete",90,"GP","ProbOfImp",99.3384367564661,1.38718672549996e+43,0.0107339885048782,122.473907272774,NA,0
"2665",1,26,"discrete",90,"MEB","ExpectedImp",122.921394089809,2.4214926828753e+53,NA,5.66487501689829,NA,0.0317981442071429
"2666",1,26,"discrete",90,"KAL","ExpectedImp",122.922378076072,2.42387657107591e+53,0.0499388333981329,5.41309985087976,NA,0.030838043547361
"2667",1,26,"discrete",90,"GP","ExpectedImp",105.233961495838,5.04114032325464e+45,9.8982380570036,2.14348572325525,NA,0
"2668",1,26,"discrete",110,"MEB","UCB",151.090925843883,4.14911392447011e+65,NA,0.0359059442842949,0.00673795882336051,0.000427362459974767
"2669",1,26,"discrete",110,"KAL","UCB",151.090932788298,4.14914273774027e+65,0.00828603453385653,0.693581805475921,0.00675001915756001,0.000376567899629254
"2670",1,26,"discrete",110,"GP","UCB",126.791720972314,1.16130091785908e+55,0.893033409970868,19.7546623044182,0.0265680539143234,0.314456698958174
"2671",1,26,"discrete",110,"MEB","Thompon",147.045748949065,7.2636909171406e+63,NA,3.41229186992251,NA,0.123034210753442
"2672",1,26,"discrete",110,"KAL","Thompon",147.253194535886,8.93819508962083e+63,6.52832080116502,8.10541742929935,NA,0
"2673",1,26,"discrete",110,"GP","Thompon",123.247513219947,3.35517285686762e+53,7.55466531730766,1.62832207170778,NA,0.665896871864822
"2674",1,26,"discrete",110,"MEB","ProbOfImp",150.97299024206,3.68753862964378e+65,NA,147.226785950798,NA,0.0132822972470759
"2675",1,26,"discrete",110,"KAL","ProbOfImp",150.972981558593,3.68750660916479e+65,46.3747453262317,103.561446710267,NA,0.0132850952447692
"2676",1,26,"discrete",110,"GP","ProbOfImp",118.36147923436,2.53359563061127e+51,0.255335622477605,147.406956439497,NA,0.567526417314096
"2677",1,26,"discrete",110,"MEB","ExpectedImp",150.572944520624,2.47171805090031e+65,NA,7.1120536105865,NA,0
"2678",1,26,"discrete",110,"KAL","ExpectedImp",150.573884494923,2.47404249462873e+65,0.431276881984809,6.49606663838541,NA,0
"2679",1,26,"discrete",110,"GP","ExpectedImp",127.745146667706,3.01309127384632e+55,10.0195731542217,2.13164390541626,NA,0.780078489122987
"2680",1,26,"discrete",130,"MEB","UCB",178.831974879932,4.63169420137978e+77,NA,0.00673976055579155,47.7224586876504,7.4010264583535e-10
"2681",1,26,"discrete",130,"KAL","UCB",178.831974880511,4.63169420405998e+77,0.00911413426495091,0.00674031448137114,44.2799100682603,7.9780726469636e-10
"2682",1,26,"discrete",130,"GP","UCB",146.055949405817,2.69955932625566e+63,0.02130768003462,28.7343415840226,0.0307264147570449,0.973638621536937
"2683",1,26,"discrete",130,"MEB","Thompon",176.235933236044,3.45376924172652e+76,NA,2.10393439753784,NA,0.00552507456107043
"2684",1,26,"discrete",130,"KAL","Thompon",176.495427191082,4.47703108963153e+76,0.456061429973491,2.28730430949669,NA,0
"2685",1,26,"discrete",130,"GP","Thompon",147.158436871366,8.13012267597317e+63,6.9533691643802,1.54207900659447,NA,0.638429732781192
"2686",1,26,"discrete",130,"MEB","ProbOfImp",178.767091949402,4.34071807224296e+77,NA,147.922386826027,NA,0.0158742899297117
"2687",1,26,"discrete",130,"KAL","ProbOfImp",178.767089914107,4.3407092376106e+77,98.6102075755902,107.900557537874,NA,0.0158834041369723
"2688",1,26,"discrete",130,"GP","ProbOfImp",140.369850029025,9.15906820696962e+60,0.0220767740524836,147.32725115689,NA,0.959602895214714
"2689",1,26,"discrete",130,"MEB","ExpectedImp",178.55699258346,3.51816808210568e+77,NA,16.5233500506223,NA,0
"2690",1,26,"discrete",130,"KAL","ExpectedImp",178.560182641288,3.52940916205186e+77,0.0870141601374917,16.4626060466375,NA,0
"2691",1,26,"discrete",130,"GP","ExpectedImp",151.864318265934,8.99156774848952e+65,9.99057332086379,2.08652467313424,NA,0.765141395016457
"2692",1,26,"discrete",150,"MEB","UCB",206.557862102743,5.09260163282146e+89,NA,0.00673795096152556,128.788416502338,2.22853069331563e-10
"2693",1,26,"discrete",150,"KAL","UCB",206.557862109338,5.09260166640602e+89,0.00863145871427695,0.00674362170775718,33.0258372753328,8.7048823704805e-10
"2694",1,26,"discrete",150,"GP","UCB",173.264715417609,1.76974141564128e+75,0.0104159947350584,8.72538354413631,0.0104603572836829,0.89041054796181
"2695",1,26,"discrete",150,"MEB","Thompon",202.480615425684,8.6340383183717e+87,NA,5.17977169573957,NA,0
"2696",1,26,"discrete",150,"KAL","Thompon",204.202671698846,4.83162821479403e+88,1.98025530296193,2.41299269565476,NA,0
"2697",1,26,"discrete",150,"GP","Thompon",171.125494957399,2.08381026449883e+74,8.39911862961177,1.52281158497787,NA,0.636456213275596
"2698",1,26,"discrete",150,"MEB","ProbOfImp",206.550525164461,5.05537426340092e+89,NA,147.613772800404,NA,0.00662199913208317
"2699",1,26,"discrete",150,"KAL","ProbOfImp",206.515555525613,4.8816449800627e+89,100.365784685228,0.209799204098736,NA,0.109734899927211
"2700",1,26,"discrete",150,"GP","ProbOfImp",165.198710103911,5.55761189848701e+71,0.0896124178587209,148.031893836584,NA,0.860580148205227
"2701",1,26,"discrete",150,"MEB","ExpectedImp",206.465014244838,4.64105155301979e+89,NA,9.25384412210755,NA,0
"2702",1,26,"discrete",150,"KAL","ExpectedImp",206.465847488366,4.64492029076745e+89,1.09239100111413,8.38254883893237,NA,0
"2703",1,26,"discrete",150,"GP","ExpectedImp",175.030201963196,1.0343103701991e+76,10.866488915402,2.07364951333764,NA,0.768621366907982
"2704",1,27,"discrete",10,"MEB","UCB",12.4766509404059,262144.443109431,NA,0.00676955096414673,0.00678992442282285,0
"2705",1,27,"discrete",10,"KAL","UCB",12.4766509342656,262144.441499779,0.0650744512111012,0.00674053578816297,0.00676291754002438,0
"2706",1,27,"discrete",10,"LIN","UCB",6.75121631625678,NA,NA,11.4369538260497,0.169976996960978,0
"2707",1,27,"discrete",10,"GP","UCB",9.78800843279435,17818.783501658,58.3133702140358,58.2198329037169,35.1759276800969,0
"2708",1,27,"discrete",10,"MEB","Thompon",7.19240119876822,1329.29126904625,NA,23.5043854493963,NA,0
"2709",1,27,"discrete",10,"KAL","Thompon",9.72242861592885,16687.7236271189,2.49458084905825,9.71460406426076,NA,0.051186669483843
"2710",1,27,"discrete",10,"LIN","Thompon",5.4878359799045,NA,NA,3.36789083400645,NA,0
"2711",1,27,"discrete",10,"GP","Thompon",7.68080535262927,2166.36375623904,0.105577030232515,34.2561815648801,NA,0
"2712",1,27,"discrete",10,"MEB","ProbOfImp",12.4766493853199,262144.035452594,NA,0.00673812886804601,NA,2.56980268176221e-08
"2713",1,27,"discrete",10,"KAL","ProbOfImp",12.4766493751925,262144.032797746,115.810350934052,0.00673849525538592,NA,2.37736401675903e-08
"2714",1,27,"discrete",10,"LIN","ProbOfImp",2.81293193650141,NA,NA,8.73851822382296,NA,0
"2715",1,27,"discrete",10,"GP","ProbOfImp",11.4211286518989,91229.0496218404,0.0304205722614929,17.8412611449037,NA,0.207518744292897
"2716",1,27,"discrete",10,"MEB","ExpectedImp",12.476649250079,262144,NA,4.19339586977995,NA,0
"2717",1,27,"discrete",10,"KAL","ExpectedImp",12.476649250079,262144,2.98498426572493,0.927548612250873,NA,0
"2718",1,27,"discrete",10,"LIN","ExpectedImp",7.85430700109095,NA,NA,3.25355496938371,NA,0
"2719",1,27,"discrete",10,"GP","ExpectedImp",10.6522212165808,42286.4176015141,2.70207408297639,9.43062685657035,NA,0.238174466983134
"2720",1,27,"discrete",30,"MEB","UCB",39.2480515410215,110971692482774944,NA,0.66704388841617,0.00677637653024147,0.287227666053911
"2721",1,27,"discrete",30,"KAL","UCB",39.2497703113562,111162591344462432,0.0170637793406051,0.648571552797125,0.00675387858169449,0.296773367785907
"2722",1,27,"discrete",30,"GP","UCB",32.9598821107106,206202974085120,0.856206049052961,41.3196906449499,0.0119560815821815,0.583643064074715
"2723",1,27,"discrete",30,"MEB","Thompon",35.8833674939476,3836617423255472,NA,1.67411880763821,NA,0.0268828554052479
"2724",1,27,"discrete",30,"KAL","Thompon",35.649021846289,3035103273297780,0.012247541122992,12.9792361935633,NA,0.0944646816968364
"2725",1,27,"discrete",30,"LIN","Thompon",38.3456018456237,NA,NA,0.849740245013001,NA,0.312734091118358
"2726",1,27,"discrete",30,"GP","Thompon",34.2762678716779,769119808953470,2.72188105066619,3.67265099793201,NA,0.649729473950424
"2727",1,27,"discrete",30,"MEB","ProbOfImp",38.9599278623075,83192023130617120,NA,1.07967122890799,NA,0.1919751008186
"2728",1,27,"discrete",30,"KAL","ProbOfImp",38.9458572491578,82029657134386416,66.3678582874383,1.07813801776837,NA,0.19359363915872
"2729",1,27,"discrete",30,"LIN","ProbOfImp",39.577898415642,NA,NA,0.219970095763053,NA,0
"2730",1,27,"discrete",30,"GP","ProbOfImp",33.9241166295586,540824871369708,0.968968673361311,146.534707366109,NA,0.540322080286648
"2731",1,27,"discrete",30,"MEB","ExpectedImp",39.3620091109549,124366483161951696,NA,6.71069648503741,NA,0.225108593608983
"2732",1,27,"discrete",30,"KAL","ExpectedImp",39.302209267829,117147388517145856,65.1208257565739,2.7494853688901,NA,0.217322721749517
"2733",1,27,"discrete",30,"LIN","ExpectedImp",38.7098819969412,NA,NA,1.23658076349149,NA,0.467239662702481
"2734",1,27,"discrete",30,"GP","ExpectedImp",35.2477224076231,2031848587089712,15.645286429326,4.41967569688566,NA,0.941735615150472
"2735",1,27,"discrete",50,"MEB","UCB",67.0739951878955,1.34854669595255e+29,NA,0.476925735574947,0.00673983361036526,0
"2736",1,27,"discrete",50,"KAL","UCB",67.0740353534538,1.34860086217125e+29,0.0290549827066593,0.489277092846987,0.006741046511702,0
"2737",1,27,"discrete",50,"GP","UCB",51.0595561250602,1.49583425184248e+22,3.41574522633305,1.8790557756674,0.00887116882828735,0.868199208457897
"2738",1,27,"discrete",50,"MEB","Thompon",65.0585439951148,1.79707688355838e+28,NA,0.757328940824505,NA,0
"2739",1,27,"discrete",50,"KAL","Thompon",65.056887397123,1.79410231411522e+28,0.131480843443236,0.753659582269934,NA,0
"2740",1,27,"discrete",50,"LIN","Thompon",61.4196893536723,NA,NA,1.54332622732654,NA,0.494486017317365
"2741",1,27,"discrete",50,"GP","Thompon",54.3412838498193,3.98216925975848e+23,3.97126770199341,2.67700574250768,NA,0.817675259648507
"2742",1,27,"discrete",50,"MEB","ProbOfImp",67.3502945948582,1.77771156234841e+29,NA,0.658681674878572,NA,0
"2743",1,27,"discrete",50,"KAL","ProbOfImp",67.3431044277641,1.76497536174532e+29,146.079088855184,0.646764197555611,NA,0
"2744",1,27,"discrete",50,"LIN","ProbOfImp",65.6112662707105,NA,NA,0.917620118403165,NA,0
"2745",1,27,"discrete",50,"GP","ProbOfImp",53.8030235844939,2.32464292274838e+23,0.88345411198055,147.601143594432,NA,0.931066651090208
"2746",1,27,"discrete",50,"MEB","ExpectedImp",67.1946096906162,1.52141678145074e+29,NA,4.91564039980025,NA,0
"2747",1,27,"discrete",50,"KAL","ExpectedImp",67.1844996022372,1.5061126169149e+29,5.71934175695895,2.327243370043,NA,0
"2748",1,27,"discrete",50,"LIN","ExpectedImp",64.1381445036818,NA,NA,2.29904115712032,NA,0
"2749",1,27,"discrete",50,"GP","ExpectedImp",55.8645078636324,1.82661701759794e+24,0.854753542567847,49.113175292218,NA,0.841389880836805
"2750",1,27,"discrete",70,"MEB","UCB",94.6925086699218,1.33178461309962e+41,NA,0.478774186709152,0.00674910402480193,0.0298920579729229
"2751",1,27,"discrete",70,"KAL","UCB",94.6924881694172,1.33175731112296e+41,0.00837313113680364,0.481023807668308,0.00674399897030274,0.0299120522417893
"2752",1,27,"discrete",70,"GP","UCB",65.8300537784969,3.8871303052824e+28,0.830914870835763,53.978751854368,0.132790532880229,0.498589761709116
"2753",1,27,"discrete",70,"MEB","Thompon",92.422783988664,1.37627457983454e+40,NA,0.69892897238723,NA,0.341535466482239
"2754",1,27,"discrete",70,"KAL","Thompon",92.4230831467925,1.37668636515355e+40,0.704209472563777,0.659929493176847,NA,0.324563756597307
"2755",1,27,"discrete",70,"GP","Thompon",70.4714563887127,4.03055304636337e+30,4.10645443010455,3.22390492904322,NA,0.81038832665326
"2756",1,27,"discrete",70,"MEB","ProbOfImp",94.7108660690954,1.35645849610653e+41,NA,0.737668408301693,NA,0.102048749785297
"2757",1,27,"discrete",70,"KAL","ProbOfImp",94.7020624274922,1.34456913329116e+41,88.8713659598702,0.719078657360802,NA,0.102276438051601
"2758",1,27,"discrete",70,"GP","ProbOfImp",66.8760181259604,1.10633243174216e+29,0.106289984596992,147.946761089783,NA,0.986395440097762
"2759",1,27,"discrete",70,"KAL","ExpectedImp",94.4514875155538,1.04654964702668e+41,44.0427782583719,2.21712821466582,NA,0.0667299234121081
"2760",1,27,"discrete",70,"GP","ExpectedImp",71.4129387132925,1.03334470797181e+31,0.0695549513789443,48.4501979933901,NA,0.948316805857517
"2761",1,27,"discrete",90,"MEB","UCB",122.34523524627,1.36100761334192e+53,NA,0.474732879272215,0.00677368279971421,0
"2762",1,27,"discrete",90,"KAL","UCB",122.344923646831,1.36058359019801e+53,0.0248430632950742,0.48418339100826,0.00674554487048904,0
"2763",1,27,"discrete",90,"GP","UCB",87.1370778477792,6.96870497044638e+37,6.75634906913221,1.74668237600194,0.00927379953429263,0.845805178969112
"2764",1,27,"discrete",90,"MEB","Thompon",118.235627414867,2.23398653242546e+51,NA,0.740088837521112,NA,0
"2765",1,27,"discrete",90,"KAL","Thompon",118.208980170999,2.17524309976692e+51,1.1068037966795,0.762197826567119,NA,0
"2766",1,27,"discrete",90,"GP","Thompon",85.7963007385807,1.82330775221035e+37,5.13904771709521,3.28724793934572,NA,0.858259702619753
"2767",1,27,"discrete",90,"MEB","ProbOfImp",121.362012440089,5.09157699306785e+52,NA,0.933774969473871,NA,0.0342297012624827
"2768",1,27,"discrete",90,"KAL","ProbOfImp",121.347078471,5.01610449429568e+52,111.960716889806,0.914179770372308,NA,0.0347036933967984
"2769",1,27,"discrete",90,"GP","ProbOfImp",84.4863652964625,4.91996761751599e+36,0.935747036112611,36.8292745089408,NA,0.95380530709303
"2770",1,27,"discrete",90,"MEB","ExpectedImp",121.082853491169,3.85136894595872e+52,NA,7.57779303432589,NA,0.0793925036515309
"2771",1,27,"discrete",90,"KAL","ExpectedImp",121.027148223248,3.64269352559494e+52,80.6950107148863,3.16310850791269,NA,0.080969821206805
"2772",1,27,"discrete",90,"GP","ExpectedImp",86.5272172194111,3.78697966277317e+37,0.871892883842261,44.9360823440968,NA,0.886079727855879
"2773",1,27,"discrete",110,"MEB","UCB",150.519286018992,2.34258489197697e+65,NA,0.345282103160941,0.00674698987033017,0.0152209356262468
"2774",1,27,"discrete",110,"KAL","UCB",150.519250017013,2.3425005558039e+65,0.0120159959960668,0.334376497205189,0.00673849025666422,0.0152977987116445
"2775",1,27,"discrete",110,"GP","UCB",103.429656781811,8.29715504243285e+44,5.97419009652317,1.74947428069649,0.00876233899736743,0
"2776",1,27,"discrete",110,"MEB","Thompon",146.367756848598,3.68730555701004e+63,NA,1.13990109588296,NA,0
"2777",1,27,"discrete",110,"KAL","Thompon",146.36961580347,3.69416646672344e+63,0.791214947045255,1.27252361465799,NA,0
"2778",1,27,"discrete",110,"GP","Thompon",101.540277690288,1.25424474993115e+44,5.04683045482349,3.51266760485914,NA,0
"2779",1,27,"discrete",110,"MEB","ProbOfImp",148.642032614567,3.5843841101034e+64,NA,0.986865418874904,NA,0
"2780",1,27,"discrete",110,"KAL","ProbOfImp",148.626667582293,3.52973088210059e+64,132.564242774169,0.954682767209549,NA,0
"2781",1,27,"discrete",110,"GP","ProbOfImp",102.283567366303,2.63747830866435e+44,1.11078771891623,21.4941135161993,NA,0
"2782",1,27,"discrete",110,"MEB","ExpectedImp",148.255751173124,2.43587301866669e+64,NA,7.53371017809768,NA,0
"2783",1,27,"discrete",110,"KAL","ExpectedImp",148.212153054652,2.33195530658681e+64,10.4984915853099,3.31285726725979,NA,0
"2784",1,27,"discrete",110,"GP","ExpectedImp",108.932899724328,2.03684156089435e+47,5.75272682409244,2.7960340861752,NA,0
"2785",1,27,"discrete",130,"MEB","UCB",177.8050024206,1.65856083598012e+77,NA,0.429513124162362,0.0067660022634984,0
"2786",1,27,"discrete",130,"KAL","UCB",177.804741948114,1.65812888277323e+77,0.00979227765424427,0.434240035083268,0.00673829867780838,0
"2787",1,27,"discrete",130,"GP","UCB",138.274416489174,1.1267201718776e+60,6.10610301580715,1.35909004895917,0.0068131770505184,0
"2788",1,27,"discrete",130,"MEB","Thompon",176.563208221973,4.79100956536074e+76,NA,0.420657008775595,NA,0
"2789",1,27,"discrete",130,"KAL","Thompon",176.56939125392,4.82072429947059e+76,0.0428698370765499,0.437545671147559,NA,0
"2790",1,27,"discrete",130,"GP","Thompon",144.999228858615,9.38350248883139e+62,4.34731800314184,2.17262536791482,NA,0
"2791",1,27,"discrete",130,"MEB","ProbOfImp",178.80632136606,4.51438608594359e+77,NA,148.398612192742,NA,0
"2792",1,27,"discrete",130,"KAL","ProbOfImp",178.806320325536,4.51438138861879e+77,85.6015113400025,90.5893520891578,NA,0
"2793",1,27,"discrete",130,"GP","ProbOfImp",147.825751109742,1.58455745180106e+64,3.08553959586441,2.92179839985523,NA,0
"2794",1,27,"discrete",130,"MEB","ExpectedImp",178.468500491476,3.22021565505904e+77,NA,7.48640031099878,NA,0.0215699393995052
"2795",1,27,"discrete",130,"KAL","ExpectedImp",178.461481207456,3.19769119205313e+77,105.436858931703,3.65319433240184,NA,0.0273241918570798
"2796",1,27,"discrete",130,"GP","ExpectedImp",150.500395611656,2.29874786240775e+65,4.94666326846553,1.91945455467668,NA,0
"2797",1,27,"discrete",150,"MEB","UCB",205.385601168879,1.57700565265259e+89,NA,0.440892591564817,0.00675694072441862,0
"2798",1,27,"discrete",150,"KAL","UCB",205.385525399039,1.5768861677144e+89,0.0110747003859394,0.41709366853683,0.00674190650349812,0
"2799",1,27,"discrete",150,"GP","UCB",160.491195411196,5.01695910712426e+69,5.5378823588696,1.33112356807742,0.00681756878495153,0
"2800",1,27,"discrete",150,"MEB","Thompon",204.77648518728,8.57625213360531e+88,NA,0.333928272725073,NA,0
"2801",1,27,"discrete",150,"KAL","Thompon",202.985774196037,1.43087481013e+88,0.0268085300557884,2.94117362580915,NA,0
"2802",1,27,"discrete",150,"GP","Thompon",166.199929682642,1.51255910382881e+72,3.97440692271172,2.42952855406945,NA,0
"2803",1,27,"discrete",150,"MEB","ProbOfImp",206.289320166183,3.89326014317324e+89,NA,145.975996906369,NA,0.00912444964347647
"2804",1,27,"discrete",150,"KAL","ProbOfImp",206.289304628693,3.89319965215413e+89,31.6461951714685,132.756797362491,NA,0.0091231605698685
"2805",1,27,"discrete",150,"GP","ProbOfImp",168.853504566594,2.14854910194134e+73,3.18610746419588,2.9952003568439,NA,0
"2806",1,27,"discrete",150,"MEB","ExpectedImp",205.263704761142,1.39602859083536e+89,NA,14.4558972602686,NA,0
"2807",1,27,"discrete",150,"KAL","ExpectedImp",205.291282984276,1.43506437352681e+89,0.23416919271393,12.7274243131997,NA,0.00262401794588485
"2808",1,27,"discrete",150,"GP","ExpectedImp",172.356511228192,7.1364420985596e+74,4.76326257743776,2.02821217513423,NA,0
"2809",1,28,"discrete",10,"MEB","UCB",12.445993795731,254229.783306596,NA,0.215882472910841,0.00673841846294787,0.100140206010791
"2810",1,28,"discrete",10,"KAL","UCB",12.4460799635267,254251.690670457,0.00984666178347383,0.232745395483975,0.00675159464597448,0.143998025129273
"2811",1,28,"discrete",10,"LIN","UCB",10.6334998002345,NA,NA,2.53588919637593,0.00741619908561966,0
"2812",1,28,"discrete",10,"GP","UCB",9.05125333922897,8529.22123583149,138.83605749956,25.4179073960382,3.05440739716747,0.973695933044652
"2813",1,28,"discrete",10,"MEB","Thompon",8.38071406468747,4362.12265211709,NA,17.0842865975129,NA,0
"2814",1,28,"discrete",10,"KAL","Thompon",7.18379254317134,1317.89697347446,0.870848235600617,22.2443506809523,NA,0
"2815",1,28,"discrete",10,"LIN","Thompon",9.11144414425888,NA,NA,2.34175419090752,NA,0
"2816",1,28,"discrete",10,"GP","Thompon",4.28384747712936,72.5189188249806,96.5864444433318,26.2793286849079,NA,0.774667826803974
"2817",1,28,"discrete",10,"MEB","ProbOfImp",12.4766495363891,262144.075054474,NA,0.00673803258557402,NA,1.85593828083697e-08
"2818",1,28,"discrete",10,"KAL","ProbOfImp",12.4766495149364,262144.069430788,113.809487927228,0.00673836290341783,NA,1.71687710714963e-08
"2819",1,28,"discrete",10,"LIN","ProbOfImp",10.8367047602084,NA,NA,2.447417964373,NA,0
"2820",1,28,"discrete",10,"GP","ProbOfImp",7.62828513569449,2055.52205431071,148.290690233678,14.9634340009057,NA,0.947155176195207
"2821",1,28,"discrete",10,"MEB","ExpectedImp",12.4416389576572,253125.060956125,NA,113.858447210214,NA,0.0466666162358954
"2822",1,28,"discrete",10,"KAL","ExpectedImp",12.4418861655357,253187.64320053,0.488350623497678,98.0929138330291,NA,0.0429395894417075
"2823",1,28,"discrete",10,"LIN","ExpectedImp",9.70918022835707,NA,NA,3.06296324308434,NA,0
"2824",1,28,"discrete",10,"GP","ExpectedImp",6.42216703565904,615.335123503269,148.411711708065,29.250650924819,NA,0.999973224755216
"2825",1,28,"discrete",30,"MEB","UCB",40.1519292952463,274006793625844640,NA,0.131800301626656,0.00673811545595951,0.00839974265990817
"2826",1,28,"discrete",30,"KAL","UCB",40.1519353040547,274008440085123776,0.0214140162200086,0.131479207487971,0.00673892914837449,0.00842406108385818
"2827",1,28,"discrete",30,"GP","UCB",37.9563325261856,30494798597246352,33.7418066680106,4.02216866119827,2.98032962360741,0
"2828",1,28,"discrete",30,"MEB","Thompon",37.8554767053437,27569230405145268,NA,5.52122753689875,NA,0
"2829",1,28,"discrete",30,"KAL","Thompon",37.585226671979,21040523675259344,0.0248435952416658,6.24855181587722,NA,0.355830299860872
"2830",1,28,"discrete",30,"LIN","Thompon",39.1262782573421,NA,NA,0.636971284648804,NA,0
"2831",1,28,"discrete",30,"GP","Thompon",35.4429860308519,2469978968783938,25.9098171510439,5.66488096911303,NA,0
"2832",1,28,"discrete",30,"MEB","ProbOfImp",40.2025366215788,288230419127440960,NA,0.00673799588233449,NA,2.90301890304434e-08
"2833",1,28,"discrete",30,"KAL","ProbOfImp",40.2025366104796,288230415928296576,88.2394333763454,0.00674236613849539,NA,2.68691923155373e-08
